June 15, 2015   15:19:12
Bulk Electrolysis with Coulometry
File: electrolysis
Data Source:  Experiment
Instrument Model:  CHI601C
Header: 
Note: 

Init E (V) = -1.7
End Current Ratio (%) = 0
Data Storage Interval (s) = 1

Time/sec, Charge/C, Current/A
694.000, 6.083e+0, 8.735e-3
695.000, 6.092e+0, 8.738e-3
696.000, 6.101e+0, 8.735e-3
697.000, 6.109e+0, 8.746e-3
698.000, 6.118e+0, 8.723e-3
699.000, 6.127e+0, 8.730e-3
700.000, 6.136e+0, 8.748e-3
701.000, 6.144e+0, 8.721e-3
702.000, 6.153e+0, 8.751e-3
703.000, 6.162e+0, 8.728e-3
704.000, 6.171e+0, 8.729e-3
705.000, 6.179e+0, 8.728e-3
706.000, 6.188e+0, 8.721e-3
707.000, 6.197e+0, 8.728e-3
708.000, 6.206e+0, 8.735e-3
709.000, 6.214e+0, 8.723e-3
710.000, 6.223e+0, 8.751e-3
711.000, 6.232e+0, 8.722e-3
712.000, 6.240e+0, 8.731e-3
713.000, 6.249e+0, 8.729e-3
714.000, 6.258e+0, 8.725e-3
715.000, 6.267e+0, 8.736e-3
716.000, 6.275e+0, 8.750e-3
717.000, 6.284e+0, 8.728e-3
718.000, 6.293e+0, 8.736e-3
719.000, 6.302e+0, 8.731e-3
720.000, 6.310e+0, 8.744e-3
721.000, 6.319e+0, 8.738e-3
722.000, 6.328e+0, 8.741e-3
723.000, 6.337e+0, 8.743e-3
724.000, 6.345e+0, 8.735e-3
725.000, 6.354e+0, 8.726e-3
726.000, 6.363e+0, 8.717e-3
727.000, 6.371e+0, 8.739e-3
728.000, 6.380e+0, 8.731e-3
729.000, 6.389e+0, 8.739e-3
730.000, 6.398e+0, 8.737e-3
731.000, 6.406e+0, 8.730e-3
732.000, 6.415e+0, 8.735e-3
733.000, 6.424e+0, 8.744e-3
734.000, 6.433e+0, 8.745e-3
735.000, 6.441e+0, 8.735e-3
736.000, 6.450e+0, 8.727e-3
737.000, 6.459e+0, 8.741e-3
738.000, 6.468e+0, 8.740e-3
739.000, 6.476e+0, 8.741e-3
740.000, 6.485e+0, 8.722e-3
741.000, 6.494e+0, 8.714e-3
742.000, 6.502e+0, 8.733e-3
743.000, 6.511e+0, 8.726e-3
744.000, 6.520e+0, 8.723e-3
745.000, 6.529e+0, 8.739e-3
746.000, 6.537e+0, 8.736e-3
747.000, 6.546e+0, 8.730e-3
748.000, 6.555e+0, 8.720e-3
749.000, 6.564e+0, 8.735e-3
750.000, 6.572e+0, 8.733e-3
751.000, 6.581e+0, 8.736e-3
752.000, 6.590e+0, 8.709e-3
753.000, 6.598e+0, 8.722e-3
754.000, 6.607e+0, 8.742e-3
755.000, 6.616e+0, 8.714e-3
756.000, 6.625e+0, 8.724e-3
757.000, 6.633e+0, 8.734e-3
758.000, 6.642e+0, 8.734e-3
759.000, 6.651e+0, 8.735e-3
760.000, 6.660e+0, 8.724e-3
761.000, 6.668e+0, 8.737e-3
762.000, 6.677e+0, 8.747e-3
763.000, 6.686e+0, 8.751e-3
764.000, 6.695e+0, 8.737e-3
765.000, 6.703e+0, 8.732e-3
766.000, 6.712e+0, 8.737e-3
767.000, 6.721e+0, 8.729e-3
768.000, 6.729e+0, 8.740e-3
769.000, 6.738e+0, 8.731e-3
770.000, 6.747e+0, 8.735e-3
771.000, 6.756e+0, 8.727e-3
772.000, 6.764e+0, 8.719e-3
773.000, 6.773e+0, 8.748e-3
774.000, 6.782e+0, 8.734e-3
775.000, 6.791e+0, 8.711e-3
776.000, 6.799e+0, 8.720e-3
777.000, 6.808e+0, 8.748e-3
778.000, 6.817e+0, 8.732e-3
779.000, 6.826e+0, 8.740e-3
780.000, 6.834e+0, 8.738e-3
781.000, 6.843e+0, 8.734e-3
782.000, 6.852e+0, 8.738e-3
783.000, 6.860e+0, 8.721e-3
784.000, 6.869e+0, 8.743e-3
785.000, 6.878e+0, 8.728e-3
786.000, 6.887e+0, 8.731e-3
787.000, 6.895e+0, 8.713e-3
788.000, 6.904e+0, 8.726e-3
789.000, 6.913e+0, 8.718e-3
790.000, 6.922e+0, 8.718e-3
791.000, 6.930e+0, 8.722e-3
792.000, 6.939e+0, 8.731e-3
793.000, 6.948e+0, 8.721e-3
794.000, 6.956e+0, 8.722e-3
795.000, 6.965e+0, 8.724e-3
796.000, 6.974e+0, 8.736e-3
797.000, 6.983e+0, 8.735e-3
798.000, 6.991e+0, 8.726e-3
799.000, 7.000e+0, 8.725e-3
800.000, 7.009e+0, 8.738e-3
801.000, 7.018e+0, 8.735e-3
802.000, 7.026e+0, 8.723e-3
803.000, 7.035e+0, 8.725e-3
804.000, 7.044e+0, 8.721e-3
805.000, 7.052e+0, 8.730e-3
806.000, 7.061e+0, 8.731e-3
807.000, 7.070e+0, 8.738e-3
808.000, 7.079e+0, 8.719e-3
809.000, 7.087e+0, 8.731e-3
810.000, 7.096e+0, 8.720e-3
811.000, 7.105e+0, 8.710e-3
812.000, 7.114e+0, 8.725e-3
813.000, 7.122e+0, 8.732e-3
814.000, 7.131e+0, 8.719e-3
815.000, 7.140e+0, 8.722e-3
816.000, 7.148e+0, 8.728e-3
817.000, 7.157e+0, 8.744e-3
818.000, 7.166e+0, 8.727e-3
819.000, 7.175e+0, 8.745e-3
820.000, 7.183e+0, 8.739e-3
821.000, 7.192e+0, 8.719e-3
822.000, 7.201e+0, 8.725e-3
823.000, 7.210e+0, 8.744e-3
824.000, 7.218e+0, 8.732e-3
825.000, 7.227e+0, 8.713e-3
826.000, 7.236e+0, 8.723e-3
827.000, 7.244e+0, 8.731e-3
828.000, 7.253e+0, 8.725e-3
829.000, 7.262e+0, 8.725e-3
830.000, 7.271e+0, 8.735e-3
831.000, 7.279e+0, 8.727e-3
832.000, 7.288e+0, 8.726e-3
833.000, 7.297e+0, 8.718e-3
834.000, 7.306e+0, 8.717e-3
835.000, 7.314e+0, 8.728e-3
836.000, 7.323e+0, 8.708e-3
837.000, 7.332e+0, 8.744e-3
838.000, 7.340e+0, 8.728e-3
839.000, 7.349e+0, 8.735e-3
840.000, 7.358e+0, 8.741e-3
841.000, 7.367e+0, 8.751e-3
842.000, 7.375e+0, 8.745e-3
843.000, 7.384e+0, 8.739e-3
844.000, 7.393e+0, 8.732e-3
845.000, 7.402e+0, 8.726e-3
846.000, 7.410e+0, 8.733e-3
847.000, 7.419e+0, 8.734e-3
848.000, 7.428e+0, 8.713e-3
849.000, 7.437e+0, 8.718e-3
850.000, 7.445e+0, 8.732e-3
851.000, 7.454e+0, 8.721e-3
852.000, 7.463e+0, 8.725e-3
853.000, 7.471e+0, 8.724e-3
854.000, 7.480e+0, 8.744e-3
855.000, 7.489e+0, 8.738e-3
856.000, 7.498e+0, 8.742e-3
857.000, 7.506e+0, 8.725e-3
858.000, 7.515e+0, 8.734e-3
859.000, 7.524e+0, 8.728e-3
860.000, 7.533e+0, 8.725e-3
861.000, 7.541e+0, 8.729e-3
862.000, 7.550e+0, 8.734e-3
863.000, 7.559e+0, 8.750e-3
864.000, 7.568e+0, 8.734e-3
865.000, 7.576e+0, 8.716e-3
866.000, 7.585e+0, 8.728e-3
867.000, 7.594e+0, 8.708e-3
868.000, 7.602e+0, 8.742e-3
869.000, 7.611e+0, 8.745e-3
870.000, 7.620e+0, 8.726e-3
871.000, 7.629e+0, 8.726e-3
872.000, 7.637e+0, 8.712e-3
873.000, 7.646e+0, 8.735e-3
874.000, 7.655e+0, 8.727e-3
875.000, 7.664e+0, 8.724e-3
876.000, 7.672e+0, 8.733e-3
877.000, 7.681e+0, 8.718e-3
878.000, 7.690e+0, 8.723e-3
879.000, 7.698e+0, 8.729e-3
880.000, 7.707e+0, 8.734e-3
881.000, 7.716e+0, 8.712e-3
882.000, 7.725e+0, 8.720e-3
883.000, 7.733e+0, 8.737e-3
884.000, 7.742e+0, 8.716e-3
885.000, 7.751e+0, 8.735e-3
886.000, 7.759e+0, 8.735e-3
887.000, 7.768e+0, 8.741e-3
888.000, 7.777e+0, 8.729e-3
889.000, 7.786e+0, 8.731e-3
890.000, 7.794e+0, 8.732e-3
891.000, 7.803e+0, 8.737e-3
892.000, 7.812e+0, 8.735e-3
893.000, 7.821e+0, 8.719e-3
894.000, 7.829e+0, 8.712e-3
895.000, 7.838e+0, 8.716e-3
896.000, 7.847e+0, 8.723e-3
897.000, 7.855e+0, 8.718e-3
898.000, 7.864e+0, 8.731e-3
899.000, 7.873e+0, 8.742e-3
900.000, 7.882e+0, 8.729e-3
901.000, 7.890e+0, 8.740e-3
902.000, 7.899e+0, 8.727e-3
903.000, 7.908e+0, 8.727e-3
904.000, 7.917e+0, 8.719e-3
905.000, 7.925e+0, 8.735e-3
906.000, 7.934e+0, 8.728e-3
907.000, 7.943e+0, 8.727e-3
908.000, 7.952e+0, 8.728e-3
909.000, 7.960e+0, 8.735e-3
910.000, 7.969e+0, 8.721e-3
911.000, 7.978e+0, 8.702e-3
912.000, 7.986e+0, 8.727e-3
913.000, 7.995e+0, 8.725e-3
914.000, 8.004e+0, 8.722e-3
915.000, 8.013e+0, 8.721e-3
916.000, 8.021e+0, 8.743e-3
917.000, 8.030e+0, 8.745e-3
918.000, 8.039e+0, 8.724e-3
919.000, 8.048e+0, 8.721e-3
920.000, 8.056e+0, 8.731e-3
921.000, 8.065e+0, 8.733e-3
922.000, 8.074e+0, 8.728e-3
923.000, 8.082e+0, 8.718e-3
924.000, 8.091e+0, 8.732e-3
925.000, 8.100e+0, 8.728e-3
926.000, 8.109e+0, 8.721e-3
927.000, 8.117e+0, 8.728e-3
928.000, 8.126e+0, 8.742e-3
929.000, 8.135e+0, 8.729e-3
930.000, 8.144e+0, 8.713e-3
931.000, 8.152e+0, 8.731e-3
932.000, 8.161e+0, 8.727e-3
933.000, 8.170e+0, 8.725e-3
934.000, 8.178e+0, 8.724e-3
935.000, 8.187e+0, 8.742e-3
936.000, 8.196e+0, 8.732e-3
937.000, 8.205e+0, 8.724e-3
938.000, 8.213e+0, 8.720e-3
939.000, 8.222e+0, 8.728e-3
940.000, 8.231e+0, 8.738e-3
941.000, 8.240e+0, 8.720e-3
942.000, 8.248e+0, 8.722e-3
943.000, 8.257e+0, 8.721e-3
944.000, 8.266e+0, 8.717e-3
945.000, 8.274e+0, 8.717e-3
946.000, 8.283e+0, 8.722e-3
947.000, 8.292e+0, 8.721e-3
948.000, 8.301e+0, 8.710e-3
949.000, 8.309e+0, 8.722e-3
950.000, 8.318e+0, 8.732e-3
951.000, 8.327e+0, 8.721e-3
952.000, 8.335e+0, 8.714e-3
953.000, 8.344e+0, 8.726e-3
954.000, 8.353e+0, 8.744e-3
955.000, 8.362e+0, 8.744e-3
956.000, 8.370e+0, 8.720e-3
957.000, 8.379e+0, 8.719e-3
958.000, 8.388e+0, 8.715e-3
959.000, 8.397e+0, 8.718e-3
960.000, 8.405e+0, 8.720e-3
961.000, 8.414e+0, 8.739e-3
962.000, 8.423e+0, 8.729e-3
963.000, 8.431e+0, 8.731e-3
964.000, 8.440e+0, 8.721e-3
965.000, 8.449e+0, 8.731e-3
966.000, 8.458e+0, 8.727e-3
967.000, 8.466e+0, 8.745e-3
968.000, 8.475e+0, 8.743e-3
969.000, 8.484e+0, 8.721e-3
970.000, 8.493e+0, 8.711e-3
971.000, 8.501e+0, 8.726e-3
972.000, 8.510e+0, 8.724e-3
973.000, 8.519e+0, 8.723e-3
974.000, 8.527e+0, 8.714e-3
975.000, 8.536e+0, 8.725e-3
976.000, 8.545e+0, 8.724e-3
977.000, 8.554e+0, 8.725e-3
978.000, 8.562e+0, 8.725e-3
979.000, 8.571e+0, 8.741e-3
980.000, 8.580e+0, 8.736e-3
981.000, 8.589e+0, 8.727e-3
982.000, 8.597e+0, 8.728e-3
983.000, 8.606e+0, 8.730e-3
984.000, 8.615e+0, 8.731e-3
985.000, 8.623e+0, 8.733e-3
986.000, 8.632e+0, 8.713e-3
987.000, 8.641e+0, 8.712e-3
988.000, 8.650e+0, 8.722e-3
989.000, 8.658e+0, 8.719e-3
990.000, 8.667e+0, 8.739e-3
991.000, 8.676e+0, 8.738e-3
992.000, 8.685e+0, 8.714e-3
993.000, 8.693e+0, 8.717e-3
994.000, 8.702e+0, 8.745e-3
995.000, 8.711e+0, 8.732e-3
996.000, 8.719e+0, 8.726e-3
997.000, 8.728e+0, 8.731e-3
998.000, 8.737e+0, 8.711e-3
999.000, 8.746e+0, 8.702e-3
1000.000, 8.754e+0, 8.728e-3
1001.000, 8.763e+0, 8.711e-3
1002.000, 8.772e+0, 8.710e-3
1003.000, 8.780e+0, 8.712e-3
1004.000, 8.789e+0, 8.723e-3
1005.000, 8.798e+0, 8.725e-3
1006.000, 8.807e+0, 8.724e-3
1007.000, 8.815e+0, 8.727e-3
1008.000, 8.824e+0, 8.738e-3
1009.000, 8.833e+0, 8.723e-3
1010.000, 8.842e+0, 8.727e-3
1011.000, 8.850e+0, 8.720e-3
1012.000, 8.859e+0, 8.712e-3
1013.000, 8.868e+0, 8.707e-3
1014.000, 8.876e+0, 8.707e-3
1015.000, 8.885e+0, 8.720e-3
1016.000, 8.894e+0, 8.712e-3
1017.000, 8.903e+0, 8.725e-3
1018.000, 8.911e+0, 8.725e-3
1019.000, 8.920e+0, 8.721e-3
1020.000, 8.929e+0, 8.710e-3
1021.000, 8.937e+0, 8.728e-3
1022.000, 8.946e+0, 8.730e-3
1023.000, 8.955e+0, 8.730e-3
1024.000, 8.964e+0, 8.731e-3
1025.000, 8.972e+0, 8.714e-3
1026.000, 8.981e+0, 8.718e-3
1027.000, 8.990e+0, 8.733e-3
1028.000, 8.998e+0, 8.726e-3
1029.000, 9.007e+0, 8.732e-3
1030.000, 9.016e+0, 8.727e-3
1031.000, 9.025e+0, 8.722e-3
1032.000, 9.033e+0, 8.716e-3
1033.000, 9.042e+0, 8.718e-3
1034.000, 9.051e+0, 8.728e-3
1035.000, 9.060e+0, 8.708e-3
1036.000, 9.068e+0, 8.721e-3
1037.000, 9.077e+0, 8.731e-3
1038.000, 9.086e+0, 8.710e-3
1039.000, 9.094e+0, 8.724e-3
1040.000, 9.103e+0, 8.733e-3
1041.000, 9.112e+0, 8.727e-3
1042.000, 9.121e+0, 8.702e-3
1043.000, 9.129e+0, 8.713e-3
1044.000, 9.138e+0, 8.724e-3
1045.000, 9.147e+0, 8.729e-3
1046.000, 9.155e+0, 8.726e-3
1047.000, 9.164e+0, 8.731e-3
1048.000, 9.173e+0, 8.722e-3
1049.000, 9.182e+0, 8.721e-3
1050.000, 9.190e+0, 8.717e-3
1051.000, 9.199e+0, 8.731e-3
1052.000, 9.208e+0, 8.733e-3
1053.000, 9.217e+0, 8.717e-3
1054.000, 9.225e+0, 8.706e-3
1055.000, 9.234e+0, 8.729e-3
1056.000, 9.243e+0, 8.725e-3
1057.000, 9.251e+0, 8.716e-3
1058.000, 9.260e+0, 8.722e-3
1059.000, 9.269e+0, 8.716e-3
1060.000, 9.278e+0, 8.719e-3
1061.000, 9.286e+0, 8.733e-3
1062.000, 9.295e+0, 8.717e-3
1063.000, 9.304e+0, 8.711e-3
1064.000, 9.312e+0, 8.706e-3
1065.000, 9.321e+0, 8.736e-3
1066.000, 9.330e+0, 8.727e-3
1067.000, 9.339e+0, 8.721e-3
1068.000, 9.347e+0, 8.719e-3
1069.000, 9.356e+0, 8.703e-3
1070.000, 9.365e+0, 8.720e-3
1071.000, 9.374e+0, 8.732e-3
1072.000, 9.382e+0, 8.728e-3
1073.000, 9.391e+0, 8.724e-3
1074.000, 9.400e+0, 8.700e-3
1075.000, 9.408e+0, 8.720e-3
1076.000, 9.417e+0, 8.738e-3
1077.000, 9.426e+0, 8.722e-3
1078.000, 9.435e+0, 8.714e-3
1079.000, 9.443e+0, 8.720e-3
1080.000, 9.452e+0, 8.723e-3
1081.000, 9.461e+0, 8.716e-3
1082.000, 9.469e+0, 8.699e-3
1083.000, 9.478e+0, 8.719e-3
1084.000, 9.487e+0, 8.733e-3
1085.000, 9.496e+0, 8.703e-3
1086.000, 9.504e+0, 8.712e-3
1087.000, 9.513e+0, 8.717e-3
1088.000, 9.522e+0, 8.706e-3
1089.000, 9.530e+0, 8.714e-3
1090.000, 9.539e+0, 8.704e-3
1091.000, 9.548e+0, 8.729e-3
1092.000, 9.557e+0, 8.695e-3
1093.000, 9.565e+0, 8.722e-3
1094.000, 9.574e+0, 8.725e-3
1095.000, 9.583e+0, 8.731e-3
1096.000, 9.591e+0, 8.726e-3
1097.000, 9.600e+0, 8.717e-3
1098.000, 9.609e+0, 8.713e-3
1099.000, 9.618e+0, 8.708e-3
1100.000, 9.626e+0, 8.720e-3
1101.000, 9.635e+0, 8.723e-3
1102.000, 9.644e+0, 8.712e-3
1103.000, 9.652e+0, 8.696e-3
1104.000, 9.661e+0, 8.731e-3
1105.000, 9.670e+0, 8.701e-3
1106.000, 9.679e+0, 8.724e-3
1107.000, 9.687e+0, 8.717e-3
1108.000, 9.696e+0, 8.699e-3
1109.000, 9.705e+0, 8.724e-3
1110.000, 9.713e+0, 8.701e-3
1111.000, 9.722e+0, 8.716e-3
1112.000, 9.731e+0, 8.726e-3
1113.000, 9.740e+0, 8.706e-3
1114.000, 9.748e+0, 8.731e-3
1115.000, 9.757e+0, 8.712e-3
1116.000, 9.766e+0, 8.705e-3
1117.000, 9.774e+0, 8.707e-3
1118.000, 9.783e+0, 8.734e-3
1119.000, 9.792e+0, 8.722e-3
1120.000, 9.801e+0, 8.719e-3
1121.000, 9.809e+0, 8.707e-3
1122.000, 9.818e+0, 8.732e-3
1123.000, 9.827e+0, 8.719e-3
1124.000, 9.836e+0, 8.723e-3
1125.000, 9.844e+0, 8.715e-3
1126.000, 9.853e+0, 8.719e-3
1127.000, 9.862e+0, 8.707e-3
1128.000, 9.870e+0, 8.714e-3
1129.000, 9.879e+0, 8.716e-3
1130.000, 9.888e+0, 8.687e-3
1131.000, 9.896e+0, 8.716e-3
1132.000, 9.905e+0, 8.728e-3
1133.000, 9.914e+0, 8.711e-3
1134.000, 9.923e+0, 8.718e-3
1135.000, 9.931e+0, 8.720e-3
1136.000, 9.940e+0, 8.727e-3
1137.000, 9.949e+0, 8.716e-3
1138.000, 9.958e+0, 8.708e-3
1139.000, 9.966e+0, 8.713e-3
1140.000, 9.975e+0, 8.708e-3
1141.000, 9.984e+0, 8.692e-3
1142.000, 9.992e+0, 8.706e-3
1143.000, 1.000e+1, 8.727e-3
1144.000, 1.001e+1, 8.715e-3
1145.000, 1.002e+1, 8.703e-3
1146.000, 1.003e+1, 8.708e-3
1147.000, 1.004e+1, 8.724e-3
1148.000, 1.004e+1, 8.715e-3
1149.000, 1.005e+1, 8.717e-3
1150.000, 1.006e+1, 8.720e-3
1151.000, 1.007e+1, 8.721e-3
1152.000, 1.008e+1, 8.710e-3
1153.000, 1.009e+1, 8.723e-3
1154.000, 1.010e+1, 8.720e-3
1155.000, 1.011e+1, 8.706e-3
1156.000, 1.011e+1, 8.710e-3
1157.000, 1.012e+1, 8.715e-3
1158.000, 1.013e+1, 8.703e-3
1159.000, 1.014e+1, 8.693e-3
1160.000, 1.015e+1, 8.720e-3
1161.000, 1.016e+1, 8.704e-3
1162.000, 1.017e+1, 8.733e-3
1163.000, 1.018e+1, 8.724e-3
1164.000, 1.018e+1, 8.724e-3
1165.000, 1.019e+1, 8.701e-3
1166.000, 1.020e+1, 8.715e-3
1167.000, 1.021e+1, 8.732e-3
1168.000, 1.022e+1, 8.706e-3
1169.000, 1.023e+1, 8.711e-3
1170.000, 1.024e+1, 8.724e-3
1171.000, 1.025e+1, 8.700e-3
1172.000, 1.025e+1, 8.719e-3
1173.000, 1.026e+1, 8.719e-3
1174.000, 1.027e+1, 8.692e-3
1175.000, 1.028e+1, 8.719e-3
1176.000, 1.029e+1, 8.713e-3
1177.000, 1.030e+1, 8.699e-3
1178.000, 1.031e+1, 8.700e-3
1179.000, 1.031e+1, 8.716e-3
1180.000, 1.032e+1, 8.715e-3
1181.000, 1.033e+1, 8.706e-3
1182.000, 1.034e+1, 8.708e-3
1183.000, 1.035e+1, 8.728e-3
1184.000, 1.036e+1, 8.695e-3
1185.000, 1.037e+1, 8.719e-3
1186.000, 1.038e+1, 8.715e-3
1187.000, 1.038e+1, 8.702e-3
1188.000, 1.039e+1, 8.707e-3
1189.000, 1.040e+1, 8.706e-3
1190.000, 1.041e+1, 8.698e-3
1191.000, 1.042e+1, 8.711e-3
1192.000, 1.043e+1, 8.701e-3
1193.000, 1.044e+1, 8.720e-3
1194.000, 1.045e+1, 8.705e-3
1195.000, 1.045e+1, 8.696e-3
1196.000, 1.046e+1, 8.700e-3
1197.000, 1.047e+1, 8.714e-3
1198.000, 1.048e+1, 8.705e-3
1199.000, 1.049e+1, 8.718e-3
1200.000, 1.050e+1, 8.713e-3
1201.000, 1.051e+1, 8.707e-3
1202.000, 1.052e+1, 8.695e-3
1203.000, 1.052e+1, 8.693e-3
1204.000, 1.053e+1, 8.696e-3
1205.000, 1.054e+1, 8.717e-3
1206.000, 1.055e+1, 8.713e-3
1207.000, 1.056e+1, 8.704e-3
1208.000, 1.057e+1, 8.712e-3
1209.000, 1.058e+1, 8.707e-3
1210.000, 1.058e+1, 8.726e-3
1211.000, 1.059e+1, 8.704e-3
1212.000, 1.060e+1, 8.704e-3
1213.000, 1.061e+1, 8.714e-3
1214.000, 1.062e+1, 8.715e-3
1215.000, 1.063e+1, 8.710e-3
1216.000, 1.064e+1, 8.717e-3
1217.000, 1.065e+1, 8.713e-3
1218.000, 1.065e+1, 8.704e-3
1219.000, 1.066e+1, 8.722e-3
1220.000, 1.067e+1, 8.709e-3
1221.000, 1.068e+1, 8.708e-3
1222.000, 1.069e+1, 8.694e-3
1223.000, 1.070e+1, 8.704e-3
1224.000, 1.071e+1, 8.738e-3
1225.000, 1.072e+1, 8.709e-3
1226.000, 1.072e+1, 8.707e-3
1227.000, 1.073e+1, 8.703e-3
1228.000, 1.074e+1, 8.695e-3
1229.000, 1.075e+1, 8.703e-3
1230.000, 1.076e+1, 8.715e-3
1231.000, 1.077e+1, 8.721e-3
1232.000, 1.078e+1, 8.705e-3
1233.000, 1.079e+1, 8.712e-3
1234.000, 1.079e+1, 8.718e-3
1235.000, 1.080e+1, 8.715e-3
1236.000, 1.081e+1, 8.705e-3
1237.000, 1.082e+1, 8.713e-3
1238.000, 1.083e+1, 8.694e-3
1239.000, 1.084e+1, 8.710e-3
1240.000, 1.085e+1, 8.715e-3
1241.000, 1.085e+1, 8.718e-3
1242.000, 1.086e+1, 8.697e-3
1243.000, 1.087e+1, 8.701e-3
1244.000, 1.088e+1, 8.719e-3
1245.000, 1.089e+1, 8.709e-3
1246.000, 1.090e+1, 8.712e-3
1247.000, 1.091e+1, 8.728e-3
1248.000, 1.092e+1, 8.699e-3
1249.000, 1.092e+1, 8.702e-3
1250.000, 1.093e+1, 8.706e-3
1251.000, 1.094e+1, 8.720e-3
1252.000, 1.095e+1, 8.713e-3
1253.000, 1.096e+1, 8.711e-3
1254.000, 1.097e+1, 8.707e-3
1255.000, 1.098e+1, 8.714e-3
1256.000, 1.099e+1, 8.692e-3
1257.000, 1.099e+1, 8.704e-3
1258.000, 1.100e+1, 8.709e-3
1259.000, 1.101e+1, 8.705e-3
1260.000, 1.102e+1, 8.712e-3
1261.000, 1.103e+1, 8.712e-3
1262.000, 1.104e+1, 8.699e-3
1263.000, 1.105e+1, 8.709e-3
1264.000, 1.105e+1, 8.709e-3
1265.000, 1.106e+1, 8.711e-3
1266.000, 1.107e+1, 8.702e-3
1267.000, 1.108e+1, 8.699e-3
1268.000, 1.109e+1, 8.719e-3
1269.000, 1.110e+1, 8.716e-3
1270.000, 1.111e+1, 8.692e-3
1271.000, 1.112e+1, 8.700e-3
1272.000, 1.112e+1, 8.709e-3
1273.000, 1.113e+1, 8.711e-3
1274.000, 1.114e+1, 8.713e-3
1275.000, 1.115e+1, 8.717e-3
1276.000, 1.116e+1, 8.708e-3
1277.000, 1.117e+1, 8.701e-3
1278.000, 1.118e+1, 8.698e-3
1279.000, 1.119e+1, 8.691e-3
1280.000, 1.119e+1, 8.700e-3
1281.000, 1.120e+1, 8.712e-3
1282.000, 1.121e+1, 8.705e-3
1283.000, 1.122e+1, 8.713e-3
1284.000, 1.123e+1, 8.713e-3
1285.000, 1.124e+1, 8.718e-3
1286.000, 1.125e+1, 8.686e-3
1287.000, 1.126e+1, 8.675e-3
1288.000, 1.126e+1, 8.694e-3
1289.000, 1.127e+1, 8.708e-3
1290.000, 1.128e+1, 8.723e-3
1291.000, 1.129e+1, 8.718e-3
1292.000, 1.130e+1, 8.699e-3
1293.000, 1.131e+1, 8.719e-3
1294.000, 1.132e+1, 8.710e-3
1295.000, 1.132e+1, 8.714e-3
1296.000, 1.133e+1, 8.720e-3
1297.000, 1.134e+1, 8.697e-3
1298.000, 1.135e+1, 8.726e-3
1299.000, 1.136e+1, 8.691e-3
1300.000, 1.137e+1, 8.711e-3
1301.000, 1.138e+1, 8.711e-3
1302.000, 1.139e+1, 8.732e-3
1303.000, 1.139e+1, 8.707e-3
1304.000, 1.140e+1, 8.698e-3
1305.000, 1.141e+1, 8.700e-3
1306.000, 1.142e+1, 8.712e-3
1307.000, 1.143e+1, 8.721e-3
1308.000, 1.144e+1, 8.702e-3
1309.000, 1.145e+1, 8.710e-3
1310.000, 1.146e+1, 8.709e-3
1311.000, 1.146e+1, 8.721e-3
1312.000, 1.147e+1, 8.699e-3
1313.000, 1.148e+1, 8.711e-3
1314.000, 1.149e+1, 8.701e-3
1315.000, 1.150e+1, 8.721e-3
1316.000, 1.151e+1, 8.731e-3
1317.000, 1.152e+1, 8.702e-3
1318.000, 1.153e+1, 8.724e-3
1319.000, 1.153e+1, 8.716e-3
1320.000, 1.154e+1, 8.722e-3
1321.000, 1.155e+1, 8.719e-3
1322.000, 1.156e+1, 8.706e-3
1323.000, 1.157e+1, 8.696e-3
1324.000, 1.158e+1, 8.686e-3
1325.000, 1.159e+1, 8.703e-3
1326.000, 1.159e+1, 8.725e-3
1327.000, 1.160e+1, 8.704e-3
1328.000, 1.161e+1, 8.701e-3
1329.000, 1.162e+1, 8.696e-3
1330.000, 1.163e+1, 8.719e-3
1331.000, 1.164e+1, 8.713e-3
1332.000, 1.165e+1, 8.697e-3
1333.000, 1.166e+1, 8.688e-3
1334.000, 1.166e+1, 8.720e-3
1335.000, 1.167e+1, 8.703e-3
1336.000, 1.168e+1, 8.704e-3
1337.000, 1.169e+1, 8.717e-3
1338.000, 1.170e+1, 8.708e-3
1339.000, 1.171e+1, 8.713e-3
1340.000, 1.172e+1, 8.714e-3
1341.000, 1.173e+1, 8.695e-3
1342.000, 1.173e+1, 8.709e-3
1343.000, 1.174e+1, 8.703e-3
1344.000, 1.175e+1, 8.706e-3
1345.000, 1.176e+1, 8.715e-3
1346.000, 1.177e+1, 8.716e-3
1347.000, 1.178e+1, 8.708e-3
1348.000, 1.179e+1, 8.704e-3
1349.000, 1.180e+1, 8.692e-3
1350.000, 1.180e+1, 8.698e-3
1351.000, 1.181e+1, 8.714e-3
1352.000, 1.182e+1, 8.709e-3
1353.000, 1.183e+1, 8.703e-3
1354.000, 1.184e+1, 8.693e-3
1355.000, 1.185e+1, 8.702e-3
1356.000, 1.186e+1, 8.704e-3
1357.000, 1.186e+1, 8.698e-3
1358.000, 1.187e+1, 8.727e-3
1359.000, 1.188e+1, 8.713e-3
1360.000, 1.189e+1, 8.705e-3
1361.000, 1.190e+1, 8.697e-3
1362.000, 1.191e+1, 8.716e-3
1363.000, 1.192e+1, 8.705e-3
1364.000, 1.193e+1, 8.704e-3
1365.000, 1.193e+1, 8.717e-3
1366.000, 1.194e+1, 8.698e-3
1367.000, 1.195e+1, 8.720e-3
